e_changed_log_length,e_changed_loc_,e_loc_,e_chang_count_,e_bug_count_,m_MinEssentialKnots,m_CountDeclInstanceVariablePublic,m_AvgLineCode,m_MaxCyclomatic,m_SumEssential,m_SumCyclomatic,m_AvgLine,m_CountLineBlank,m_AvgCyclomatic,m_CountDeclMethodDefault,m_AvgCyclomaticStrict,m_AvgCyclomaticModified,m_SumCyclomaticStrict,m_CountStmtDecl,m_AvgEssential,m_CountLineInactive,m_AvgLineBlank,m_AvgLineComment,m_CountLineCodeExe,m_CountLineComment,m_MaxCyclomaticStrict,m_CountLinePreprocessor,m_MaxEssentialKnots,m_CountLineCode,m_CountSemicolon,m_CountStmtExe,m_MaxCyclomaticModified,m_CountLineCodeDecl,m_CountDeclFunction,m_CountLine,m_CountDeclMethodFriend,m_Knots,m_CountDeclMethodConst,m_CountDeclInstanceVariablePrivate,m_CountDeclClass,m_CountStmt,m_SumCyclomaticModified,m_CountDeclInstanceVariableProtected,md_MaxCyclomatic,md_SumEssential,md_SumCyclomatic,md_CountLineBlank,md_AvgCyclomatic,md_AvgCyclomaticStrict,md_AvgCyclomaticModified,md_SumCyclomaticStrict,md_CountStmtDecl,md_CountLineCodeExe,md_CountLineComment,md_MaxCyclomaticStrict,md_CountLineCode,md_CountStmtExe,md_MaxCyclomaticModified,md_CountLineCodeDecl,md_CountDeclFunction,md_CountLine,md_CountDeclClass,md_CountStmt,md_SumCyclomaticModified,_class_
178,6,33,1,0,-1,-1,0,1,1,1,0,6,1,0,1,1,1,3,0,-1,0,0,3,15,1,-1,-1,12,-1,3,1,7,1,33,-1,-1,-1,-1,1,6,1,-1,0,0,0,3,0,0,0,0,0,1,1,0,2,1,0,1,0,6,0,1,0,N
317,11,157,9,7,-1,-1,0,3,14,14,0,37,1,0,1,1,14,16,0,-1,0,0,22,62,3,-1,-1,58,-1,22,3,23,12,157,-1,-1,-1,-1,1,38,14,-1,0,0,0,1,0,0,0,0,1,1,-6,0,2,1,0,1,0,-3,0,2,0,N
317,7,49,9,6,-1,-1,0,2,1,2,0,9,2,0,2,2,2,2,0,-1,0,0,5,23,2,-1,-1,17,-1,5,2,9,1,49,-1,-1,-1,-1,1,7,2,-1,0,-1,-2,-1,0,0,0,-2,-2,-3,8,0,-6,-3,0,-2,-1,1,0,-5,-2,Y
317,21,771,26,14,-1,-1,0,11,44,78,0,145,2,0,2,2,71,80,0,-1,0,0,162,250,8,-1,-1,376,-1,141,8,145,34,771,-1,-1,-1,-1,1,221,72,-1,0,-1,-2,3,0,0,0,-2,-2,1,8,0,-4,-3,0,-4,-1,7,0,-5,-2,Y
317,2,67,3,1,-1,-1,0,4,1,4,0,11,4,0,4,4,4,10,0,-1,0,0,9,30,4,-1,-1,26,-1,8,4,12,1,67,-1,-1,-1,-1,1,18,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
317,13,94,4,0,-1,-1,0,6,7,8,0,20,2,0,2,2,8,9,0,-1,0,0,12,43,6,-1,-1,31,-1,14,6,13,3,94,-1,-1,-1,-1,1,23,8,-1,1,1,1,1,0,0,0,1,0,1,-1,1,1,2,1,0,0,1,0,2,1,N
317,5,486,6,1,-1,-1,0,12,30,46,0,106,2,0,2,2,48,73,0,-1,0,0,96,163,12,-1,-1,217,-1,92,12,86,20,486,-1,-1,-1,-1,1,165,46,-1,1,1,0,0,0,0,0,0,0,-1,4,1,-1,0,1,0,0,3,0,0,0,N
317,105,1337,23,15,-1,-1,0,15,88,144,0,334,4,0,4,4,147,127,0,-1,0,0,501,166,15,-1,-1,839,-1,366,15,247,33,1338,-1,-1,-1,-1,1,493,144,-1,0,3,7,10,0,0,0,7,13,38,12,0,62,26,0,18,1,83,0,39,7,Y
317,61,261,4,0,-1,-1,0,12,11,27,0,37,4,0,6,4,39,17,0,-1,0,0,68,119,24,-1,-1,107,-1,59,12,19,6,261,-1,-1,-1,-1,1,76,27,-1,0,2,5,7,-1,-2,-1,5,2,16,20,0,26,15,0,3,2,51,0,17,5,N
317,22,108,3,0,-1,-1,0,2,9,11,0,14,1,0,1,1,11,10,0,-1,0,0,14,52,2,-1,-1,42,-1,13,2,16,9,108,-1,-1,-1,-1,1,23,11,-1,0,3,4,-1,0,0,0,4,3,6,0,0,15,5,0,5,3,14,0,8,4,N
317,92,1064,13,6,-1,-1,0,6,49,72,0,211,1,0,1,1,76,118,0,-1,0,0,223,368,7,-1,-1,485,-1,180,6,206,41,1064,-1,-1,-1,-1,1,298,72,-1,0,2,2,12,0,0,0,2,6,6,2,0,18,6,0,10,2,32,0,12,2,N
317,3,61,6,3,-1,-1,0,1,1,1,0,8,1,0,1,1,1,3,0,-1,0,0,15,27,1,-1,-1,26,-1,15,1,9,1,61,-1,-1,-1,-1,1,18,1,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,N
317,6,106,2,1,-1,-1,0,1,4,4,0,18,1,0,1,1,4,16,0,-1,0,0,10,27,1,-1,-1,65,-1,10,1,50,4,106,-1,-1,-1,-1,1,26,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,0,0,0,N
317,14,46,1,0,-1,-1,0,1,2,2,0,10,1,0,1,1,2,5,0,-1,0,0,3,16,1,-1,-1,20,-1,3,1,14,2,46,-1,-1,-1,-1,1,8,2,-1,0,0,0,3,0,0,0,0,1,1,0,0,7,1,0,6,0,10,0,2,0,N
55,14,118,13,9,-1,-1,0,3,3,6,0,23,2,0,2,2,6,20,0,-1,0,0,26,32,3,-1,-1,63,-1,14,3,30,3,118,-1,-1,-1,-1,1,34,6,-1,0,0,0,-2,0,0,0,0,0,2,1,0,3,2,0,1,0,2,0,2,0,Y
55,2,188,8,4,-1,-1,0,1,8,8,0,43,1,0,1,1,8,16,0,-1,0,0,71,24,1,-1,-1,121,-1,39,1,41,8,188,-1,-1,-1,-1,1,55,8,-1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,2,0,1,0,N
55,24,328,24,15,-1,-1,0,7,6,20,0,49,3,0,3,3,23,27,0,-1,0,0,52,148,9,-1,-1,131,-1,38,7,62,6,328,-1,-1,-1,-1,1,65,20,-1,0,0,2,-1,0,0,0,2,0,5,-7,0,8,3,0,1,0,0,0,3,2,Y
55,58,520,42,19,-1,-1,0,10,30,45,0,113,1,0,1,1,41,83,0,-1,0,0,120,124,6,-1,-1,283,-1,104,7,116,26,520,-1,-1,-1,-1,1,187,42,-1,0,0,0,-6,0,0,0,0,2,5,-11,0,7,5,0,2,0,-10,0,7,0,Y
55,74,146,9,3,-1,-1,0,2,6,7,0,31,1,0,1,1,7,17,0,-1,0,0,19,53,2,-1,-1,61,-1,19,2,35,6,145,-1,-1,-1,-1,1,36,7,-1,1,1,2,2,0,0,0,2,2,3,30,1,12,3,1,7,1,44,0,5,2,N
55,42,321,6,1,-1,-1,0,15,32,45,0,83,2,0,2,2,43,46,0,-1,0,0,81,63,15,-1,-1,175,-1,74,15,56,18,321,-1,-1,-1,-1,1,120,44,-1,0,-2,-2,-4,0,0,0,-2,-1,-3,0,0,-6,-3,0,-1,0,-10,0,-4,-2,N
55,16,484,7,1,-1,-1,0,12,30,46,0,106,2,0,2,2,48,73,0,-1,0,0,94,163,12,-1,-1,215,-1,88,12,86,20,484,-1,-1,-1,-1,1,161,46,-1,0,0,0,0,0,0,0,0,0,-2,0,0,-2,-4,0,0,0,-2,0,-4,0,N
56,57,620,24,13,-1,-1,0,7,45,64,0,133,1,0,1,1,64,95,0,-1,0,0,157,108,7,-1,-1,379,-1,150,7,169,34,620,-1,-1,-1,-1,1,245,64,-1,0,0,1,-4,0,0,0,1,0,-1,0,0,-1,1,0,-1,0,-5,0,1,1,Y
76,20,96,4,4,-1,-1,0,3,4,8,0,24,2,0,2,2,8,16,0,-1,0,0,16,17,3,-1,-1,55,-1,15,3,30,4,96,-1,-1,-1,-1,1,31,8,-1,0,0,1,1,1,1,1,1,0,2,2,0,3,2,0,0,0,6,0,2,1,N
46,2,87,2,2,-1,-1,0,5,3,7,0,16,2,0,1,2,5,8,0,-1,0,0,12,32,3,-1,-1,39,-1,10,4,18,3,87,-1,-1,-1,-1,1,18,6,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
166,46,104,8,6,-1,-1,0,3,7,12,0,15,1,0,1,1,12,14,0,-1,0,0,26,17,3,-1,-1,72,-1,17,3,33,7,104,-1,-1,-1,-1,2,31,12,-1,0,0,1,0,0,0,0,1,0,4,0,0,12,2,0,6,0,12,0,2,1,N
25,3,621,25,14,-1,-1,0,8,45,65,0,133,1,0,1,1,65,95,0,-1,0,0,158,108,8,-1,-1,380,-1,151,8,169,34,621,-1,-1,-1,-1,1,246,65,-1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,N
75,24,223,4,4,-1,-1,0,12,12,43,0,51,3,0,3,3,43,38,0,-1,0,0,63,53,12,-1,-1,119,-1,74,12,42,12,223,-1,-1,-1,-1,1,112,43,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
75,10,419,14,6,-1,-1,0,7,6,17,0,75,2,0,2,2,17,53,0,-1,0,0,187,28,7,-1,-1,316,-1,123,7,116,6,419,-1,-1,-1,-1,1,176,17,-1,0,0,0,1,0,0,0,0,0,2,0,0,3,1,0,1,0,4,0,1,0,N
187,17,774,27,15,-1,-1,0,11,44,79,0,146,2,0,2,2,72,81,0,-1,0,0,162,250,8,-1,-1,378,-1,143,8,147,34,774,-1,-1,-1,-1,1,224,73,-1,0,0,1,1,0,0,0,1,1,0,0,0,2,2,0,2,0,3,0,3,1,Y
187,3,1336,24,16,-1,-1,0,15,88,144,0,334,4,0,4,4,147,127,0,-1,0,0,500,166,15,-1,-1,838,-1,366,15,247,33,1337,-1,-1,-1,-1,1,493,144,-1,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,-1,0,0,0,N
187,21,268,5,0,-1,-1,0,12,11,27,0,40,4,0,6,4,39,20,0,-1,0,0,69,120,24,-1,-1,111,-1,60,12,22,6,268,-1,-1,-1,-1,1,80,27,-1,0,0,0,3,0,0,0,0,3,1,1,0,4,1,0,3,0,7,0,4,0,N
187,46,383,1,1,-1,-1,0,13,18,60,0,84,3,0,3,3,50,47,0,-1,0,0,145,42,8,-1,-1,258,-1,124,8,66,16,383,-1,-1,-1,-1,1,171,50,-1,0,-1,-6,-9,0,0,0,-6,-5,-15,-4,0,-25,-13,0,-6,-1,-38,0,-18,-6,N
187,37,85,1,0,-1,-1,0,1,4,4,0,18,1,0,1,1,4,13,0,-1,0,0,19,16,1,-1,-1,51,-1,19,1,26,4,85,-1,-1,-1,-1,2,32,4,-1,0,0,0,5,0,0,0,0,1,2,-7,0,5,2,0,3,0,3,0,3,0,N
47,23,96,5,3,-1,-1,0,5,5,8,0,13,2,0,2,2,8,6,0,-1,0,0,16,29,5,-1,-1,63,-1,11,5,39,3,96,-1,-1,-1,-1,1,17,8,-1,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,9,0,9,0,0,0,N
47,48,86,2,2,-1,-1,0,1,5,5,0,18,1,0,1,1,5,21,0,-1,0,0,13,21,1,-1,-1,47,-1,13,1,28,5,86,-1,-1,-1,-1,1,34,5,-1,0,3,3,7,0,0,0,3,15,8,3,0,26,8,0,15,3,36,0,23,3,N
47,51,76,2,2,-1,-1,0,1,6,6,0,4,1,0,1,1,6,21,0,-1,0,0,6,34,1,-1,-1,38,-1,6,1,25,6,76,-1,-1,-1,-1,1,27,6,-1,0,4,4,-5,0,0,0,4,16,4,18,0,24,4,0,16,4,37,0,20,4,N
61,51,87,1,1,-1,-1,0,6,8,9,0,15,4,0,4,4,9,11,0,-1,0,0,14,37,6,-1,-1,35,-1,14,6,13,2,87,-1,-1,-1,-1,1,25,9,-1,5,7,8,11,3,3,3,8,10,12,12,5,28,12,5,10,1,51,0,22,8,Y
173,2,272,4,0,-1,-1,0,6,6,12,0,44,2,0,2,2,12,25,0,-1,0,0,118,41,6,-1,-1,187,-1,101,6,58,6,272,-1,-1,-1,-1,1,126,12,-1,0,0,0,0,0,0,0,0,0,1,-1,0,1,1,0,0,0,0,0,1,0,N
173,76,58,2,0,-1,-1,0,3,3,5,0,11,1,0,1,1,5,9,0,-1,0,0,10,15,3,-1,-1,31,-1,9,3,16,3,57,-1,-1,-1,-1,1,18,5,-1,0,0,0,-2,0,0,0,0,0,0,0,0,-6,0,0,1,0,-8,0,0,0,N
173,57,267,7,3,-1,-1,0,4,16,19,0,62,1,0,1,1,19,36,0,-1,0,0,61,81,4,-1,-1,126,-1,60,4,47,13,267,-1,-1,-1,-1,1,96,19,-1,0,0,-1,-6,0,0,0,-1,-5,-6,13,0,-12,-5,0,-5,0,-7,0,-10,-1,N
173,4,190,5,4,-1,-1,0,7,2,8,0,38,4,0,7,4,14,6,0,-1,0,0,19,112,13,-1,-1,40,-1,13,7,11,2,190,-1,-1,-1,-1,1,19,8,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
173,813,436,7,1,-1,-1,0,10,10,16,0,86,3,0,3,3,16,23,0,-1,0,0,51,255,10,-1,-1,95,-1,42,10,33,5,436,-1,-1,-1,-1,1,65,16,-1,0,0,0,-2,0,0,0,0,0,4,2,0,7,-2,0,3,0,7,0,-2,0,Y
173,70,105,1,0,-1,-1,0,3,6,14,0,10,2,0,2,2,14,27,0,-1,0,0,25,22,3,-1,-1,73,-1,17,3,37,6,105,-1,-1,-1,-1,1,44,14,-1,2,3,11,4,1,1,1,11,24,24,0,2,62,16,2,31,3,66,0,40,11,N
173,62,97,1,0,-1,-1,0,2,6,10,0,7,1,0,1,1,10,23,0,-1,0,0,17,33,2,-1,-1,57,-1,13,2,29,6,97,-1,-1,-1,-1,1,36,10,-1,1,3,7,1,0,0,0,7,20,16,11,1,46,12,1,23,3,58,0,32,7,N
23,8,435,20,10,-1,-1,0,8,32,59,0,101,2,0,2,2,57,65,0,-1,0,0,119,75,7,-1,-1,263,-1,102,6,88,28,435,-1,-1,-1,-1,1,167,56,-1,0,-2,-1,-1,0,0,0,0,0,-4,0,0,-5,-4,-1,0,0,-6,0,-4,-1,N
23,37,414,21,10,-1,-1,0,8,32,59,0,82,2,0,2,2,57,64,0,-1,0,0,117,75,7,-1,-1,260,-1,102,6,87,28,414,-1,-1,-1,-1,1,166,56,-1,0,0,0,-19,0,0,0,0,-1,-2,0,0,-3,0,0,-1,0,-21,0,-1,0,Y
142,21,218,7,5,-1,-1,0,3,7,9,0,47,1,0,1,1,9,27,0,-1,0,0,71,32,3,-1,-1,141,-1,63,3,61,7,218,-1,-1,-1,-1,1,90,9,-1,0,0,0,-1,0,0,0,0,0,0,-20,0,0,0,0,0,0,-21,0,0,0,N
142,4,215,5,1,-1,-1,0,3,22,26,0,52,1,0,1,1,26,41,0,-1,0,0,41,25,3,-1,-1,138,-1,39,3,71,18,215,-1,-1,-1,-1,1,80,26,-1,0,0,0,2,0,0,0,0,0,-2,0,0,-2,-2,0,0,0,0,0,-2,0,N
142,44,367,4,1,-1,-1,0,7,16,28,0,90,2,0,2,2,28,48,0,-1,0,0,99,73,7,-1,-1,204,-1,76,7,81,13,367,-1,-1,-1,-1,1,124,28,-1,0,0,0,4,0,0,0,0,1,4,-22,0,6,0,0,2,0,-12,0,1,0,N
142,7,351,6,5,-1,-1,0,10,13,31,0,66,3,0,3,3,31,43,0,-1,0,0,102,65,10,-1,-1,220,-1,67,10,89,10,351,-1,-1,-1,-1,1,110,31,-1,0,0,0,-1,0,0,0,0,0,1,1,0,3,0,0,0,0,3,0,0,0,Y
44,4,304,7,6,-1,-1,0,13,11,36,0,74,4,0,4,4,38,32,0,-1,0,0,92,63,14,-1,-1,168,-1,87,13,50,8,304,-1,-1,-1,-1,1,119,36,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
102,36,459,7,2,-1,-1,0,10,22,46,0,83,3,0,2,2,40,49,0,-1,0,0,100,143,5,-1,-1,233,-1,89,5,87,15,459,-1,-1,-1,-1,1,138,40,-1,0,0,0,3,0,0,0,0,1,5,18,0,7,4,0,1,0,28,0,5,0,N
79,7,55,2,2,-1,-1,0,2,5,6,0,7,1,0,1,1,6,9,0,-1,0,0,9,15,2,-1,-1,33,-1,5,2,20,5,55,-1,-1,-1,-1,1,14,6,-1,0,1,1,0,0,0,0,1,1,0,0,0,-1,0,0,1,1,-1,0,1,1,N
79,1,72,3,1,-1,-1,0,4,5,8,0,7,1,0,1,1,8,12,0,-1,0,0,19,16,4,-1,-1,49,-1,17,4,24,5,72,-1,-1,-1,-1,1,29,8,-1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,N
79,1,64,2,1,-1,-1,0,2,5,6,0,8,1,0,1,1,6,10,0,-1,0,0,8,15,2,-1,-1,41,-1,6,2,29,5,64,-1,-1,-1,-1,1,16,6,-1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,1,N
96,41,305,20,9,-1,-1,0,4,14,20,0,77,1,0,1,1,20,30,0,-1,0,0,75,73,4,-1,-1,154,-1,62,4,62,14,304,-1,-1,-1,-1,1,92,20,-1,0,0,0,-2,0,0,0,0,0,3,0,0,7,1,0,4,0,5,0,1,0,N
214,7,272,11,5,-1,-1,0,16,13,36,0,46,3,0,3,3,36,37,0,-1,0,0,80,20,16,-1,-1,206,-1,66,16,100,10,272,-1,-1,-1,-1,1,103,36,-1,0,0,0,6,0,0,0,0,0,1,0,0,1,1,0,0,0,7,0,1,0,N
214,1,1195,7,5,-1,-1,0,3,10,14,0,188,1,0,1,1,14,28,0,-1,0,0,28,923,3,-1,-1,84,-1,23,3,41,8,1195,-1,-1,-1,-1,1,51,14,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,N
214,2,68,7,6,-1,-1,0,2,5,7,0,13,1,0,1,1,7,8,0,-1,0,0,9,25,2,-1,-1,30,-1,9,2,13,5,68,-1,-1,-1,-1,1,17,7,-1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,1,0,Y
214,3,89,1,0,-1,-1,0,2,4,5,0,16,1,0,1,1,5,7,0,-1,0,0,8,40,2,-1,-1,33,-1,8,2,19,4,89,-1,-1,-1,-1,1,15,5,-1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,N
214,9,510,11,5,-1,-1,0,6,35,46,0,40,1,0,1,1,48,53,0,-1,0,0,89,272,6,-1,-1,199,-1,86,6,59,32,510,-1,-1,-1,-1,1,139,46,-1,0,0,1,2,0,0,0,1,3,2,1,0,6,2,0,2,0,9,0,5,1,N
214,2,175,6,2,-1,-1,0,3,4,8,0,35,2,0,2,2,8,13,0,-1,0,0,21,85,3,-1,-1,55,-1,17,3,25,4,175,-1,-1,-1,-1,1,30,8,-1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,N
34,1,271,12,5,-1,-1,0,16,13,36,0,46,3,0,3,3,36,37,0,-1,0,0,79,20,16,-1,-1,205,-1,65,16,100,10,271,-1,-1,-1,-1,1,102,36,-1,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,0,0,0,-1,0,-1,0,N
34,1,67,8,7,-1,-1,0,2,5,7,0,13,1,0,1,1,7,8,0,-1,0,0,8,25,2,-1,-1,29,-1,8,2,13,5,67,-1,-1,-1,-1,1,16,7,-1,0,0,0,0,0,0,0,0,0,-1,0,0,-1,-1,0,0,0,-1,0,-1,0,N
62,38,427,19,2,-1,-1,0,11,11,32,0,65,2,0,2,2,32,61,0,-1,0,0,130,107,11,-1,-1,259,-1,112,11,100,11,427,-1,-1,-1,-1,1,173,32,-1,1,0,3,0,0,0,0,3,0,-1,0,1,-4,2,1,-7,0,-4,0,2,3,N
18,135,235,9,3,-1,-1,0,11,12,30,0,29,3,0,4,3,39,36,0,-1,0,0,73,43,14,-1,-1,163,-1,60,11,61,8,235,-1,-1,-1,-1,2,96,30,-1,5,3,14,10,1,2,1,19,7,16,12,5,47,18,5,17,1,71,0,25,14,N
107,22,509,20,9,-1,-1,0,11,20,47,0,101,3,0,3,3,48,57,0,-1,0,0,210,62,11,-1,-1,346,-1,104,11,104,15,509,-1,-1,-1,-1,2,161,47,-1,-1,0,-1,-9,0,0,0,-1,0,-7,0,-1,-5,-3,-1,2,0,-14,0,-3,-1,N
66,36,487,21,9,-1,-1,0,11,20,47,0,92,3,0,3,3,48,56,0,-1,0,0,210,60,11,-1,-1,335,-1,104,11,93,15,487,-1,-1,-1,-1,2,160,47,-1,0,0,0,-9,0,0,0,0,-1,0,-2,0,-11,0,0,-11,0,-22,0,-1,0,N
49,80,597,18,11,-1,-1,0,13,26,61,0,101,4,0,4,4,64,75,0,-1,0,0,135,214,16,-1,-1,281,-1,120,13,105,15,596,-1,-1,-1,-1,1,195,61,-1,0,-1,-6,-9,0,0,0,-6,-8,-30,-27,0,-42,-23,0,-7,-1,-78,0,-31,-6,Y
53,16,336,18,8,-1,-1,0,10,13,34,0,34,4,0,5,4,43,37,0,-1,0,0,128,88,14,-1,-1,218,-1,73,10,56,8,336,-1,-1,-1,-1,2,110,34,-1,0,0,0,2,0,0,0,0,0,0,12,0,0,0,0,0,0,14,0,0,0,N
166,128,330,22,11,-1,-1,0,6,32,52,0,69,1,0,1,1,53,62,0,-1,0,0,99,32,7,-1,-1,230,-1,90,6,85,28,330,-1,-1,-1,-1,1,152,52,-1,-2,0,-7,-13,-1,-1,-1,-4,-2,-18,-43,0,-30,-12,0,-2,0,-84,0,-14,-4,Y
166,68,542,43,20,-1,-1,0,12,36,47,0,116,1,0,1,1,43,83,0,-1,0,0,130,131,8,-1,-1,295,-1,108,9,117,26,542,-1,-1,-1,-1,1,191,44,-1,2,6,2,3,0,0,0,2,0,10,7,2,12,4,2,1,0,22,0,4,2,N
166,20,303,7,1,-1,-1,0,15,32,45,0,78,2,0,2,2,43,46,0,-1,0,0,82,49,15,-1,-1,176,-1,75,15,56,18,303,-1,-1,-1,-1,1,121,44,-1,0,0,0,-5,0,0,0,0,0,1,-14,0,1,1,0,0,0,-18,0,1,0,N
113,20,231,5,4,-1,-1,0,2,3,4,0,26,1,0,1,1,4,17,0,-1,0,0,48,122,2,-1,-1,82,-1,32,2,30,3,230,-1,-1,-1,-1,1,49,4,-1,0,0,0,-5,0,0,0,0,-1,-19,33,0,-20,-9,0,-1,0,8,0,-10,0,Y
80,6,378,26,14,-1,-1,0,7,32,43,0,67,1,0,1,1,43,51,0,-1,0,0,75,126,7,-1,-1,190,-1,70,7,76,32,379,-1,-1,-1,-1,1,121,43,-1,0,0,1,0,0,0,0,1,1,3,1,0,5,3,0,1,0,6,0,4,1,N
119,7,318,10,3,-1,-1,0,3,23,28,0,68,1,0,1,1,28,50,0,-1,0,0,48,77,3,-1,-1,173,-1,47,3,97,23,318,-1,-1,-1,-1,1,97,28,-1,0,0,0,1,0,0,0,0,-1,0,5,0,-1,0,0,-1,0,5,0,-1,0,N
119,39,167,10,5,-1,-1,0,4,5,9,0,33,1,0,1,1,9,22,0,-1,0,0,35,47,4,-1,-1,88,-1,24,4,44,5,167,-1,-1,-1,-1,1,46,9,-1,0,0,0,-2,0,0,0,0,3,8,-11,0,11,5,0,5,0,-3,0,8,0,Y
119,95,123,14,9,-1,-1,0,4,10,13,0,33,1,0,1,1,13,17,0,-1,0,0,21,28,4,-1,-1,62,-1,20,4,27,10,123,-1,-1,-1,-1,2,37,13,-1,0,-3,-3,-15,0,0,0,-3,-4,1,-53,0,-9,0,0,-6,-3,-77,0,-4,-3,N
99,110,265,10,8,-1,-1,0,4,7,13,0,63,1,0,1,1,13,24,0,-1,0,0,82,56,4,-1,-1,146,-1,65,4,53,7,265,-1,-1,-1,-1,1,89,13,-1,0,0,1,-3,0,0,0,1,1,17,-25,0,14,3,0,10,0,-14,0,4,1,N
122,2,487,22,9,-1,-1,0,11,20,47,0,92,3,0,3,3,48,56,0,-1,0,0,210,60,11,-1,-1,335,-1,104,11,93,15,487,-1,-1,-1,-1,2,160,47,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
128,2,542,44,20,-1,-1,0,12,36,47,0,116,1,0,1,1,43,83,0,-1,0,0,130,131,8,-1,-1,295,-1,108,9,117,26,542,-1,-1,-1,-1,1,191,44,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
205,15,121,6,2,-1,-1,0,9,4,12,0,28,3,0,4,3,18,8,0,-1,0,0,42,24,15,-1,-1,68,-1,35,9,19,4,120,-1,-1,-1,-1,1,43,12,-1,-1,0,-1,1,0,0,0,-1,0,-1,5,-1,-3,-1,-1,0,0,3,0,-1,-1,N
139,16,471,8,2,-1,-1,0,11,22,48,0,86,3,0,2,2,42,49,0,-1,0,0,107,143,5,-1,-1,242,-1,97,5,88,15,471,-1,-1,-1,-1,1,146,42,-1,1,0,2,3,0,0,0,2,0,7,0,0,9,8,0,1,0,12,0,8,2,Y
139,77,193,6,5,-1,-1,0,5,15,19,0,37,1,0,1,1,19,23,0,-1,0,0,37,60,5,-1,-1,96,-1,29,5,42,13,193,-1,-1,-1,-1,1,52,19,-1,0,1,1,-1,0,0,0,1,1,1,15,0,7,1,0,5,1,21,0,2,1,N
139,52,96,6,5,-1,-1,0,6,6,9,0,20,2,0,2,2,11,8,0,-1,0,0,22,25,8,-1,-1,51,-1,15,6,20,4,96,-1,-1,-1,-1,1,23,9,-1,0,1,1,1,0,-1,0,1,1,7,3,0,4,1,0,6,1,8,0,2,1,Y
139,13,99,12,10,-1,-1,0,1,3,3,0,19,1,0,1,1,3,11,0,-1,0,0,4,42,1,-1,-1,38,-1,4,1,30,3,99,-1,-1,-1,-1,1,15,3,-1,0,0,0,2,0,0,0,0,0,-1,8,0,-1,-1,0,0,0,9,0,-1,0,Y
139,1,108,6,3,-1,-1,0,2,4,5,0,11,1,0,1,1,5,14,0,-1,0,0,41,19,2,-1,-1,78,-1,30,2,33,4,108,-1,-1,-1,-1,1,44,5,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Y
139,17,110,2,2,-1,-1,0,4,2,5,0,18,2,0,2,2,5,11,0,-1,0,0,20,31,4,-1,-1,61,-1,11,4,36,2,110,-1,-1,-1,-1,1,22,5,-1,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,2,0,5,0,0,0,Y
29,65,376,5,0,-1,-1,0,8,18,29,0,63,2,0,2,2,29,40,0,-1,0,0,101,85,8,-1,-1,228,-1,60,8,99,13,376,-1,-1,-1,-1,2,100,29,-1,0,0,0,5,0,0,0,0,0,0,14,0,0,0,0,0,0,19,0,0,0,N
84,2,85,12,5,-1,-1,0,4,5,6,0,14,2,0,2,2,6,10,0,-1,0,0,8,35,4,-1,-1,36,-1,9,4,22,3,85,-1,-1,-1,-1,1,19,6,-1,1,2,1,1,1,1,1,1,0,1,0,1,1,2,1,0,0,2,0,2,1,N
84,1,775,28,16,-1,-1,0,11,44,79,0,146,2,0,2,2,72,81,0,-1,0,0,163,250,8,-1,-1,379,-1,144,8,147,34,775,-1,-1,-1,-1,1,225,73,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,N
84,26,134,4,3,-1,-1,0,7,3,11,0,25,3,0,4,3,12,14,0,-1,0,0,39,27,8,-1,-1,82,-1,21,7,34,3,134,-1,-1,-1,-1,1,35,11,-1,2,0,2,0,0,1,0,2,0,6,1,2,11,3,2,3,0,12,0,3,2,N
